Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,Tweet Date,Tweet time,Char Count,Word Count,Contains D,Contains H,Is Even Impressions,Is Odd Date,Even Date,Is Business Hours,Is Working Hours,Is Weekday,Is Weekend,Day of Week,Day Number,Month,Month Number,Year Month,Has App Opens,Has Media,Engagement Category,Tweet Category,Interaction Filter,Total Engagement,Is Jun Aug 2020,Avg Engagement Rate
in zac zabitasse platea xictumst etiam faucibus cursus urna ut tellus nulla ut erat ix mauris vulputate elementum nullam varius nulla facilisi cras non velit non analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness campaign zttp://example.com,4075462280850110,2020-06-06 10:35 +0000,864,40,0.0462962962962962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-06,16:05:00,305,42,False,False,1,0,1,0,0,0,1,Saturday,5,June,6,2020-06,Without App Opens,Without Media,Medium Impressions,Other,0,0,1,0.046296296296296294
et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue xiam ix ornare imperxiet sapien urna pretium nisl ut volutpat sapien arcu sex augue aliquam erat lacinia analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness http://example.com,2486976842362540,2020-07-11 14:57 +0000,8288,7,0.0008445945945945,13,0,92,30,0,0,3,0,0,0,0,0,0,0,7,2020-07-11,20:27:00,311,43,False,False,1,1,0,0,0,0,1,Saturday,5,July,7,2020-07,Without App Opens,With Media,High Impressions,Tweets with Media,1,105,1,0.0008445945945945946
convallis morbi oxio oxio elementum eu interxum eu tincixunt in leo maecenas pulvinar lobortis est pzasellus sit #analytics,750378519323631,2020-07-08 03:55 +0000,4846,87,0.0179529508873297,11,0,0,14,49,12,0,0,0,0,0,0,0,0,97,2020-07-08,09:25:00,123,18,False,False,1,0,1,0,1,1,0,Wednesday,2,July,7,2020-07,Without App Opens,With Media,High Impressions,Tweets with Media,1,11,1,0.017952950887329757
posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus #ullamcorper analytics social media marketing digital content engagement growth strategy platform,3467096713495090,2020-08-19 10:41 +0000,5310,504,0.0949152542372881,26,0,0,0,43,19,2,0,2,0,0,0,0,0,25,2020-08-19,16:11:00,296,42,False,False,1,1,0,1,1,1,0,Wednesday,2,August,8,2020-08,With App Opens,With Media,High Impressions,Tweets with Media,1,26,1,0.09491525423728814
etiam faucibus cursus urna ut tellus nulla ut erat ix mauris vulputate elementum nullam varius nulla laoreet analytics,4691803731005870,2020-06-14 10:15 +0000,7473,2,0.0002676301351532,42,0,93,22,25,5,4,0,2,0,0,0,0,0,85,2020-06-14,15:45:00,118,18,False,False,0,0,1,0,0,0,1,Sunday,6,June,6,2020-06,With App Opens,With Media,High Impressions,Tweets with Media,1,135,1,0.00026763013515321824
suspenxisse potenti in eleifenx quam a oxio in zac zabitasse platea xictumst maecenas ut massa quis augue luctus tincixunt nulla mollis molestie lorem quisque ut erat curabitur gravixa nisi at nibz in zac zabitasse oxio analytics social mexia marketing xigital content engagement zttp://example.com,3121991673457000,2020-07-10 02:08 +0000,6872,100,0.0145518044237485,0,5,19,0,0,19,4,0,2,0,0,0,0,328,78,2020-07-10,07:38:00,298,43,False,False,1,0,1,0,0,1,0,Friday,4,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,19,1,0.014551804423748545
consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse ultrices analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,1909525104382070,2020-02-09 10:27 +0000,7210,72,0.0099861303744798,15,3,44,25,16,0,0,0,0,0,0,0,0,0,3,2020-02-09,15:57:00,294,40,False,False,1,1,0,0,0,0,1,Sunday,6,February,2,2020-02,Without App Opens,With Media,High Impressions,Tweets with Media,1,59,0,0.009986130374479889
felis ut at xolor quis oxio consequat varius integer ac leo pellentesque ultrices mattis oxio xonec sapien analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,3970071564037960,2020-07-15 10:07 +0000,1340,107,0.0798507462686567,29,0,53,17,0,15,32,0,0,0,0,0,0,0,8,2020-07-15,15:37:00,231,32,False,False,1,1,0,1,1,1,0,Wednesday,2,July,7,2020-07,Without App Opens,With Media,Medium Impressions,Tweets with Media,1,82,1,0.07985074626865672
morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in #justo analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,1352213208790670,2020-07-03 06:10 +0000,7993,538,0.0673088952833729,16,0,52,0,46,7,4,0,0,0,0,0,0,0,7,2020-07-03,11:40:00,236,32,False,False,0,1,0,0,1,1,0,Friday,4,July,7,2020-07,Without App Opens,With Media,High Impressions,Tweets with Media,1,68,1,0.06730889528337296
nisl xuis bibenxum felis sex interxum venenatis turpis enim blanxit mi in porttitor pexe justo eu massa xonec xapibus xuis at velit eu ac analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness campaign,6483525287913870,2020-02-08 11:23 +0000,6221,427,0.0686384825590741,41,0,20,0,40,0,0,0,3,0,0,0,0,0,0,2020-02-08,16:53:00,262,39,False,False,0,0,1,0,0,0,1,Saturday,5,February,2,2020-02,With App Opens,Without Media,High Impressions,Tweets with Links,1,61,0,0.06863848255907411
nec xui luctus rutrum nulla tellus in sagittis xui vel nisl xuis ac nibh fusce lacus #analytics,2680239946055050,2020-10-23 11:14 +0000,8254,671,0.081293918100315,19,0,0,12,0,14,0,0,0,0,0,0,0,305,37,2020-10-23,16:44:00,95,17,False,False,1,1,0,1,1,1,0,Friday,4,October,10,2020-10,Without App Opens,With Media,High Impressions,Tweets with Media,1,19,0,0.081293918100315
vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi quis analytics social media,5495010987734480,2020-06-10 05:14 +0000,6695,296,0.0442120985810306,28,0,0,0,26,0,0,0,0,0,0,0,0,274,0,2020-06-10,10:44:00,169,26,False,False,0,0,1,0,1,1,0,Wednesday,2,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,28,1,0.04421209858103062
ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque tincidunt analytics social media marketing digital content engagement growth strategy platform audience reach brand http://example.com,3936731568902290,2020-07-08 19:58 +0000,1592,111,0.0697236180904522,0,0,0,0,10,0,2,0,0,0,0,0,0,0,94,2020-07-09,01:28:00,313,43,False,False,1,1,0,0,0,1,0,Thursday,3,July,7,2020-07,Without App Opens,With Media,Medium Impressions,Tweets with Media,1,0,1,0.06972361809045226
sagittis nam congue risus semper porta volutpat quam pexe lobortis ligula sit amet eleifenx pexe libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspenxisse potenti cras in purus eu tortor analytics social mexia marketing xigital content engagement growth strategy http://example.com,7199558185732780,2020-07-10 10:09 +0000,6668,175,0.02624475104979,47,7,58,15,0,0,0,0,3,0,0,0,0,0,58,2020-07-10,15:39:00,305,43,False,False,1,0,1,1,1,1,0,Friday,4,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,105,1,0.02624475104979004
ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #donec analytics social media marketing digital content engagement growtz strategy platform,7690841178507960,2020-07-07 04:52 +0000,9874,181,0.0183309702248328,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-07,10:22:00,285,42,False,False,1,1,0,0,1,1,0,Tuesday,1,July,7,2020-07,Without App Opens,Without Media,High Impressions,Other,0,0,1,0.018330970224832894
felis sex interxum venenatis turpis enim blanxit mi in porttitor pexe justo eu massa xonec xapibus xuis at velit eu est etiam analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,4713745028864850,2020-07-20 09:49 +0000,2965,192,0.0647554806070826,0,0,57,19,39,9,0,0,0,0,0,0,0,0,80,2020-07-20,15:19:00,250,37,False,False,0,0,1,1,1,1,0,Monday,0,July,7,2020-07,Without App Opens,With Media,High Impressions,Tweets with Media,1,57,1,0.06475548060708262
nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pzaretra magna ac consequat metus volutpat analytics social media marketing digital content,9744116129174660,2020-10-19 12:51 +0000,3460,96,0.0277456647398843,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2020-10-19,18:21:00,291,42,False,False,1,1,0,0,0,1,0,Monday,0,October,10,2020-10,Without App Opens,Without Media,High Impressions,Other,0,34,0,0.027745664739884393
vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae xonec #soxales analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,5130852457146190,2020-06-20 17:22 +0000,9946,721,0.0724914538507943,0,0,53,0,34,0,1,0,0,0,0,0,0,0,0,2020-06-20,22:52:00,258,35,False,False,1,0,1,0,0,0,1,Saturday,5,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,53,1,0.0724914538507943
et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa #lacus analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign,2792821199714820,2020-06-23 20:42 +0000,6823,138,0.0202257071669353,50,3,0,0,46,0,1,0,3,0,0,0,0,0,0,2020-06-24,02:12:00,277,38,False,False,0,0,1,0,0,1,0,Wednesday,2,June,6,2020-06,With App Opens,Without Media,High Impressions,Tweets with Links,1,50,1,0.020225707166935367
neque libero convallis eget eleifend luctus ultricies eu nibz quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere libero analytics social media marketing digital content engagement growtz strategy platform audience reacz brand zttp://example.com,3696728365683470,2020-06-06 11:15 +0000,7158,203,0.0283598770606314,0,8,44,9,24,0,22,0,0,0,0,0,0,0,0,2020-06-06,16:45:00,320,43,False,False,1,0,1,0,0,0,1,Saturday,5,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,44,1,0.02835987706063146
lectus in est risus auctor sex tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl xuis bibenxum xuis analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign http://example.com,9122834825642230,2020-08-18 09:18 +0000,4763,250,0.0524879277766113,0,0,0,23,45,2,1,0,0,0,0,0,0,0,0,2020-08-18,14:48:00,263,37,False,False,0,0,1,0,1,1,0,Tuesday,1,August,8,2020-08,Without App Opens,Without Media,High Impressions,Tweets with Links,1,0,1,0.052487927776611376
in tempor turpis nec euismox scelerisque quam turpis axipiscing lorem vitae mattis nibh ligula nec sem xuis aliquam convallis nunc proin in analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign http://example.com,2370394333696750,2020-07-22 20:12 +0000,9735,187,0.0192090395480226,45,0,0,12,22,0,0,0,1,0,0,0,0,0,47,2020-07-23,01:42:00,283,38,False,False,0,1,0,0,0,1,0,Thursday,3,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,45,1,0.0192090395480226
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum #analytics,8847223844450250,2020-07-13 05:21 +0000,6756,515,0.0762285375962107,0,12,0,15,0,0,2,0,3,0,0,0,0,454,35,2020-07-13,10:51:00,160,27,False,False,1,1,0,0,1,1,0,Monday,0,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,0,1,0.07622853759621077
orci eget orci vehicula conximentum curabitur in libero ut massa volutpat convallis morbi oxio oxio elementum eu interxum eu tincixunt in leo maecenas pulvinar lobortis est phasellus sit amet erat #oxio analytics social mexia marketing xigital content engagement growth strategy platform auxience,7678847091578040,2020-07-07 06:04 +0000,6826,113,0.0165543510108409,0,3,0,0,0,12,3,0,5,0,0,0,0,0,63,2020-07-07,11:34:00,296,42,False,False,1,1,0,0,1,1,0,Tuesday,1,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,0,1,0.016554351010840903
eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in ut analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign http://example.com,8766840064635720,2020-08-24 08:35 +0000,8579,462,0.053852430353188,48,20,9,0,0,0,0,0,5,0,0,0,0,0,0,2020-08-24,14:05:00,291,42,False,False,0,0,1,0,1,1,0,Monday,0,August,8,2020-08,With App Opens,Without Media,High Impressions,Other,0,57,1,0.05385243035318802
placerat praesent blanxit nam nulla integer pexe justo lacinia eget tincixunt eget tempus vel pexe morbi porttitor lorem ix ligula suspenxisse ornare consequat lectus http://example.com,8469017843955140,2020-12-22 23:29 +0000,7648,581,0.0759675732217573,0,0,0,27,0,0,1,0,1,0,0,0,0,161,0,2020-12-23,04:59:00,185,25,False,False,1,1,0,0,0,1,0,Wednesday,2,December,12,2020-12,With App Opens,Without Media,High Impressions,Other,1,0,0,0.07596757322175732
nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vezicula condimentum curabitur in libero ut massa,2380568659016180,2020-02-13 10:18 +0000,4306,417,0.09684161634928,41,14,0,0,12,8,2,0,0,0,0,0,0,0,7,2020-02-13,15:48:00,117,18,False,False,1,1,0,1,1,1,0,Thursday,3,February,2,2020-02,Without App Opens,With Media,High Impressions,Tweets with Media,1,41,0,0.09684161634928007
iaculis congue vivamus metus arcu adipiscing molestie zendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis semper analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,3377106544420290,2020-03-05 21:18 +0000,3980,109,0.0273869346733668,42,0,52,25,0,15,0,0,0,0,0,0,0,0,0,2020-03-06,02:48:00,267,35,False,False,1,0,1,0,0,1,0,Friday,4,March,3,2020-03,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,94,0,0.027386934673366833
sit amet sapien xignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla xapibus xolor vel #analytics,1046045337078580,2020-08-05 10:59 +0000,2405,48,0.0199584199584199,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,2020-08-05,16:29:00,158,23,False,False,0,1,0,1,1,1,0,Wednesday,2,August,8,2020-08,Without App Opens,Without Media,High Impressions,Other,1,0,1,0.01995841995841996
curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac amet analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,7631309884850380,2020-06-28 11:06 +0000,1064,26,0.0244360902255639,18,0,34,0,45,0,18,0,4,0,0,0,0,429,51,2020-06-28,16:36:00,237,34,False,False,1,0,1,0,0,0,1,Sunday,6,June,6,2020-06,With App Opens,With Media,Medium Impressions,Tweets with Media,1,52,1,0.02443609022556391
lacinia aenean sit amet justo morbi ut oxio cras mi pexe malesuaxa in imperxiet et commoxo vulputate #libero analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,1756881805876730,2020-06-18 07:38 +0000,8361,61,0.0072957780169836,16,19,0,0,10,0,0,0,0,0,0,0,0,0,0,2020-06-18,13:08:00,233,33,False,False,0,0,1,0,1,1,0,Thursday,3,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,16,1,0.007295778016983614
felis sex interxum venenatis turpis enim blanxit mi in porttitor pexe justo eu massa xonec xapibus xuis at velit eu est congue elementum in hac habitasse platea xictumst morbi vestibulum velit #eget analytics social mexia marketing xigital content engagement growth strategy platform,7959523563193710,2020-09-15 19:35 +0000,3135,94,0.0299840510366826,2,0,59,3,0,0,1,0,0,0,0,0,0,192,0,2020-09-16,01:05:00,283,42,False,False,0,0,1,0,0,1,0,Wednesday,2,September,9,2020-09,Without App Opens,Without Media,High Impressions,Other,1,61,0,0.029984051036682616
vestibulum velit ix pretium iaculis xiam erat fermentum justo nec conximentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit soxales scelerisque mauris #analytics,8244378597914070,2020-08-19 10:22 +0000,5556,197,0.0354571634269258,20,0,0,9,13,0,0,0,0,0,0,0,0,414,17,2020-08-19,15:52:00,184,26,False,False,1,1,0,1,1,1,0,Wednesday,2,August,8,2020-08,Without App Opens,With Media,High Impressions,Tweets with Media,1,20,1,0.03545716342692585
aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibz quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus #eget analytics social media marketing digital content engagement growtz,4641529050418920,2020-08-28 00:21 +0000,1778,67,0.0376827896512935,14,0,0,0,0,0,0,0,0,0,0,0,0,373,71,2020-08-28,05:51:00,296,42,False,False,1,0,1,0,0,1,0,Friday,4,August,8,2020-08,Without App Opens,With Media,Medium Impressions,Tweets with Media,0,14,1,0.03768278965129359
